# qx                      qy                      qz                      omega                   d2dos                   d2dos1                  d2dos2                  n2dos                   n2dos1                  n2dos2
 -0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1609188455085E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1679589424278E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1872035872437E+03     0.1600000000000E+02     0.8000000000000E+01     0.8000000000000E+01     0.6319426505077E+02     0.2680810208739E+02     0.3638616296338E+02
 -0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2126732420134E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2210279757054E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2344510181471E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.9601962345930E+02     0.2000000000000E+01     0.2000000000000E+01     0.0000000000000E+00     0.1259385139534E+01     0.1259385139534E+01     0.0000000000000E+00
  0.0000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1205797568382E+03     0.1600000000000E+02     0.1600000000000E+02     0.0000000000000E+00     0.1441163404917E+02     0.1441163404917E+02     0.0000000000000E+00
  0.0000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1487925284752E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1537448315209E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1605922311636E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1871065641230E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.2186294690161E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.2191312799702E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.2337989238826E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.9836804791530E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1189977563477E+03     0.6000000000000E+01     0.6000000000000E+01     0.0000000000000E+00     0.5144614026017E+01     0.5144614026017E+01     0.0000000000000E+00
  0.1000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1467354459955E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1554476851627E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1643763909330E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1829869875662E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.2153513103826E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.2240526695613E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.2331512048882E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1034912322557E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1192489149100E+03     0.8000000000000E+01     0.8000000000000E+01     0.0000000000000E+00     0.2807484204081E+02     0.2807484204081E+02     0.0000000000000E+00
  0.2000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1442181437521E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1561421693913E+03     0.5000000000000E+01     0.5000000000000E+01     0.0000000000000E+00     0.1189877828743E+02     0.1189877828743E+02     0.0000000000000E+00
  0.2000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1660249735173E+03     0.2000000000000E+01     0.2000000000000E+01     0.0000000000000E+00     0.6543186518540E+01     0.6543186518540E+01     0.0000000000000E+00
  0.2000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.1784016101613E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.1061004730808E+02     0.1061004730808E+02     0.0000000000000E+00
  0.2000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.2170076567757E+03     0.2000000000000E+01     0.0000000000000E+00     0.2000000000000E+01     0.1126308328110E+02     0.0000000000000E+00     0.1126308328110E+02
  0.2000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.2254826174152E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.3000000000000E+00    -0.3000000000000E+00     0.2326814541770E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1067790273796E+03     0.8000000000000E+01     0.8000000000000E+01     0.0000000000000E+00     0.1927918189933E+02     0.1927918189933E+02     0.0000000000000E+00
  0.3000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1265474645838E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1428113820046E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1545781282547E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1560757563896E+03     0.6000000000000E+01     0.0000000000000E+00     0.6000000000000E+01     0.3693588701022E+02     0.0000000000000E+00     0.3693588701022E+02
  0.3000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1814947297671E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.2213905978832E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.2232671206047E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.2334527606176E+03     0.5000000000000E+01     0.0000000000000E+00     0.5000000000000E+01     0.2336090907110E+02     0.0000000000000E+00     0.2336090907110E+02
  0.4000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1091889932044E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1326688050573E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1434934416998E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1454121674436E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.8603191538097E+01     0.8603191538097E+01     0.0000000000000E+00
  0.4000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1576543318888E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1792469808802E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.2186049976022E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.2278363337347E+03     0.1000000000000E+01     0.0000000000000E+00     0.1000000000000E+01     0.3843947792627E+01     0.0000000000000E+00     0.3843947792627E+01
  0.4000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.2339980400160E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1106628209417E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.4346136785392E+01     0.4346136785392E+01     0.0000000000000E+00
  0.5000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1329184878002E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1392779604889E+03     0.8000000000000E+01     0.4000000000000E+01     0.4000000000000E+01     0.3772736908914E+02     0.1257282947437E+02     0.2515453961477E+02
  0.5000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1485362799466E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1601031139598E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.1754453375836E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.2171038323787E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.2302128653812E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.3000000000000E+00     0.7000000000000E+00     0.2340075796850E+03     0.8000000000000E+01     0.0000000000000E+00     0.8000000000000E+01     0.2928436347735E+02     0.0000000000000E+00     0.2928436347735E+02
 -0.4000000000000E+00    -0.7000000000000E+00    -0.3000000000000E+00     0.1091890851128E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00    -0.7000000000000E+00    -0.3000000000000E+00     0.1326688370844E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00    -0.7000000000000E+00    -0.3000000000000E+00     0.1434934719514E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00    -0.7000000000000E+00    -0.3000000000000E+00     0.1454121380115E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.8603178078842E+01     0.8603178078842E+01     0.0000000000000E+00
 -0.4000000000000E+00    -0.7000000000000E+00    -0.3000000000000E+00     0.1576543649160E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00    -0.7000000000000E+00    -0.3000000000000E+00     0.1792470484119E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00    -0.7000000000000E+00    -0.3000000000000E+00     0.2186050168419E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
